"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"159","146",21.2,-4.313914591,118.67,-0.210709722,83.18,-0.665955136,75,-0.968234398,28,-1.250106035,217,0.19189094,25,1.578007153,87.75471698,-0.555921765,43,-0.317608215,-0.773751323,-0.895868668,1.50209460507082,0.0040661202118446,0.00456313390696035,-0.559987885211845,"UPC"
"161","148",21.72,0.226085409,110.67,-0.426770997,64,-1.902534679,66,-0.026231123,28,-0.610761311,191,-0.537405506,18,-0.252693548,74.56603774,0.092555124,35,-0.317608215,-0.741574528,-0.858613568,-0.350655254814089,-0.542246432023556,-0.608526792591288,0.634801556023557,"UGC"
"162","15",19.57,-6.233914591,106.67,-2.659764275,74.67,-2.174774575,68,-2.713171106,31,-2.010074567,180,-1.883897283,17,-0.958524173,69.94339623,-2.511077014,33,-2.262582622,-2.389446131,-2.766560598,-0.804947489052234,-2.08374304635222,-2.33844502732524,-0.427333967647778,"EPC"
"163","150",21.7,-1.563914591,156,-0.715212799,82.33,-0.519754225,73,0.750905434,31,0.304076256,209,0.698266199,23,1.232951274,82.83018868,0.57602551,40,0.14476127,-0.044996334,-0.052097882,0.753365374706904,0.533762334815682,0.599005659433878,0.0422631751843181,"EAC"
"164","151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.194343871105123,-1.23011508622096,-1.38047563564225,-0.774762940779037,"EPC"
"165","152",16.18,-0.403914591,112,1.085657929,81.61,0.992026858,76,1.663562087,30,0.682542295,220,2.116875805,24,2.711830181,87.32075472,1.905187469,42,2.239068699,1.105947292,1.280493484,1.33094092279326,1.93083917673246,2.16685127238638,-0.0256517077324545,"EAC"
"166","153",22.76,-3.733914591,138.67,-0.787053173,74.67,-0.809399903,69,-1.576149195,29,-1.41322975,206,-0.983252354,21,-0.252693548,80.77358491,-1.281492416,42,-0.96528561,-1.146458005,-1.327397803,0.892554512029501,-1.04107449391994,-1.1683280612093,-0.240417922080056,"EPC"
"168","155",20.39,2.016085409,112,-0.570991898,50.67,-1.154657797,57,-0.026231123,19,-0.851164447,85,0.330096252,7,1.232951274,47.83018868,1.202557614,35,0.63160695,-0.650761316,-0.753467757,-1.3239420205314,0.272622588926415,0.305946041898245,0.929935025073586,"UGC"
"169","157",18.45,-3.813914591,159.88,-0.354930623,80,-1.481295073,73,-0.828317379,31,-1.063496366,204,-0.193398456,24,0.294292934,83.66037736,-0.373853223,43,-0.96528561,-0.93200986,-1.079104368,1.21725320731023,-0.437113296767928,-0.490542928038548,0.0632600737679279,"EAC"
"173","161",20.61,-4.653914591,128,-1.507077372,60,-2.549311316,73,-0.368379615,30,1.102549013,212,-0.253507611,25,0.904086171,85.24528302,-0.373853223,42,-0.089482551,-0.830554823,-0.961637183,1.18465369132104,-0.385367196206098,-0.432471750907049,0.0115139732060975,"EAC"
